indicativo,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,presMax,presMin
1484C,113,20.8,0.0,14.0,27.5,31,2.2,7.2,1011.6,1006.7
1484C,113,21.4,0.0,13.9,29.0,25,1.4,5.8,1006.9,1001.7
1484C,113,19.6,0.0,13.1,26.2,23,1.7,6.4,1006.2,1002.9
1484C,113,22.2,0.0,17.5,26.8,23,2.5,6.4,1008.4,1005.5
1484C,113,21.4,1.0,19.2,23.7,23,2.2,6.7,1008.3,1004.6
1484C,113,18.0,0.0,13.7,22.3,30,3.6,11.1,1004.6,1001.2
1484C,113,17.3,0.2,12.5,22.1,32,2.8,11.1,1005.2,1000.9
1484C,113,17.1,0.0,10.9,23.3,34,3.1,9.7,1006.3,1003.8
1484C,113,17.1,0.0,10.8,23.4,22,1.9,6.7,1005.9,1003.8
1484C,113,19.3,0.0,12.3,26.3,29,3.6,8.9,1004.1,1001.0
1484C,113,20.8,0.0,12.8,28.7,30,2.2,6.9,1004.7,1002.6
1484C,113,23.0,0.0,14.9,31.0,99,1.4,5.0,1006.6,1004.2
1484C,113,21.8,0.0,16.9,26.7,20,1.4,6.9,1008.3,1005.3
1484C,113,22.3,0.0,16.3,28.3,02,3.1,12.8,1007.7,1004.8
1484C,113,22.1,0.0,16.5,27.7,02,3.1,11.7,1005.6,1003.4
1484C,113,22.6,0.0,15.1,30.2,06,1.7,7.8,1006.6,1004.6
1484C,113,23.2,0.0,16.0,30.4,22,1.4,6.1,1007.7,1005.2
1484C,113,23.1,0.0,15.9,30.3,06,0.8,7.2,1007.3,1005.2
1484C,113,22.0,0.0,15.4,28.5,21,1.7,5.8,1006.7,1001.8
1484C,113,22.6,0.0,16.7,28.5,06,1.4,5.0,1001.9,1000.1
1484C,113,26.1,0.0,16.7,35.5,26,1.7,5.3,1003.3,1001.0
1484C,113,25.5,0.6,20.5,30.5,20,2.2,8.9,1005.4,1002.1
1484C,113,20.2,0,16.6,23.7,22,2.5,8.6,1006.6,1003.7
1484C,113,20.5,0.0,16.1,24.9,16,1.9,9.4,1007.0,1005.3
1484C,113,20.6,0.2,14.1,27.2,24,1.4,6.4,1006.1,1000.9
1484C,113,21.2,9.0,16.0,26.3,21,1.7,9.4,1000.9,995.1
1484C,113,20.1,3.6,14.5,25.7,32,2.2,5.8,996.5,993.9
1484C,113,19.6,0.6,16.7,22.5,23,1.1,6.1,1002.1,995.6
1484C,113,18.0,0.0,15.8,20.3,22,2.2,7.5,1006.8,1001.4
1484C,113,17.4,0.0,12.7,22.2,22,1.9,7.8,1006.7,1005.2
1484C,113,17.4,26.2,11.7,23.1,16,1.7,8.6,1005.2,998.2
1484C,113,18.2,0.2,15.3,21.1,21,2.5,8.3,1002.8,997.9
1484C,113,15.2,4.4,12.1,18.4,22,2.2,12.2,1009.5,1002.1
1484C,113,14.0,0.2,9.4,18.6,30,1.9,10.0,1015.9,1009.5
1484C,113,13.4,4.4,10.2,16.7,28,0.8,5.8,1015.3,1006.7
1484C,113,16.2,0.0,12.1,20.4,34,2.8,10.8,1007.3,1005.0
1484C,113,14.2,0.0,7.7,20.7,29,1.4,5.6,1006.6,1003.7
1484C,113,16.5,0.0,9.9,23.1,22,1.1,4.7,1005.4,1003.4
1484C,113,14.6,8.4,9.9,19.4,22,2.5,7.2,1005.2,1001.9
1484C,113,15.6,22.4,12.6,18.6,20,3.3,17.8,1002.7,989.8
1484C,113,12.8,8.6,9.4,16.3,26,3.6,17.2,996.0,987.6
1484C,113,12.9,5.8,8.4,17.4,22,2.2,9.2,998.8,995.9
1484C,113,14.3,1.8,12.0,16.6,27,2.5,12.8,1003.2,996.5
1484C,113,13.8,13.4,11.7,16.0,16,1.1,6.9,1009.0,1003.0
1484C,113,16.8,6.0,15.6,18.1,22,2.2,7.8,1012.3,1008.4
1484C,113,18.4,0.0,14.2,22.5,30,1.4,5.6,1012.7,1009.4
1484C,113,16.2,0.0,10.9,21.6,22,1.1,5.8,1010.3,1008.1
1484C,113,17.0,0.0,11.5,22.4,22,0.8,5.8,1012.3,1009.7
1484C,113,16.5,0.0,12.8,20.2,35,3.9,11.9,1015.3,1011.9
1484C,113,14.5,0.0,10.0,19.0,03,1.9,10.3,1017.1,1014.5
1484C,113,13.8,0.4,8.9,18.8,30,1.4,5.8,1016.5,1010.9
1484C,113,14.1,0.2,10.9,17.3,31,2.2,8.1,1010.9,1006.3
1484C,113,12.5,0.4,8.4,16.6,36,1.1,8.9,1008.0,1005.3
1484C,113,12.8,0.0,8.0,17.7,33,1.9,6.9,1009.1,1006.5
1484C,113,12.1,0,6.3,17.9,22,1.4,7.2,1007.5,1003.0
1484C,113,13.8,0.2,8.7,18.8,11,1.1,5.8,1004.3,1001.7
1484C,113,17.4,0.0,12.6,22.3,17,1.4,7.5,1005.3,999.3
1484C,113,16.3,26.2,13.1,19.5,18,3.1,14.2,999.3,991.0
1484C,113,15.5,17.2,13.5,17.5,15,1.4,9.2,992.7,981.2
1484C,113,16.1,0.4,12.7,19.5,21,1.9,11.1,995.3,983.3
1484C,113,14.2,13.6,11.8,16.7,18,2.2,9.2,1003.3,994.8
1484C,113,14.0,0,10.8,17.3,23,1.7,8.3,1011.2,1003.3
1484C,113,15.4,36.4,13.4,17.3,18,4.7,18.3,1010.7,997.8
1484C,113,12.0,19.0,8.2,15.7,18,1.4,18.6,1003.4,996.7
1484C,113,10.8,3.8,5.6,15.9,22,1.7,8.9,1008.3,1002.9
1484C,113,13.2,12.0,11.3,15.2,17,3.9,10.8,1006.6,1001.5
1484C,113,14.2,0.0,11.2,17.3,22,1.4,6.1,1012.1,1005.0
1484C,113,13.7,0.0,9.6,17.8,99,1.4,4.7,1013.3,1010.9
1484C,113,15.3,0,9.7,20.9,21,1.1,4.7,1011.9,1009.2
1484C,113,16.3,2.6,14.8,17.8,18,3.9,9.7,1010.9,1009.2
1484C,113,17.2,7.8,16.3,18.1,21,3.6,9.2,1010.1,1007.6
1484C,113,13.4,5.0,9.0,17.7,21,1.9,10.6,1015.8,1006.8
1484C,113,10.4,0.0,6.0,14.7,34,2.8,11.9,1020.0,1015.7
1484C,113,9.7,0.0,5.0,14.4,35,2.8,10.6,1017.0,1004.3
1484C,113,14.6,0.2,10.8,18.5,08,2.2,10.0,1004.5,998.4
1484C,113,14.4,8.6,12.3,16.6,11,1.4,11.4,998.5,993.8
1484C,113,14.6,22.2,12.7,16.4,17,2.8,10.8,1002.6,995.4
1484C,113,15.8,16.8,13.4,18.1,19,3.6,18.6,1003.4,998.8
1484C,113,13.9,3.6,10.9,16.9,21,1.7,7.8,1013.0,1003.1
1484C,113,13.8,0.0,9.8,17.9,05,1.1,5.0,1014.4,1010.7
1484C,113,12.9,0,9.2,16.6,18,1.9,9.4,1010.7,1006.6
1484C,113,16.1,0.0,11.7,20.5,11,1.1,6.7,1008.4,1004.7
1484C,113,15.0,0.0,10.2,19.9,17,1.4,6.7,1005.5,1003.3
1484C,113,15.1,6.6,12.6,17.6,15,2.8,13.1,1003.5,1001.1
1484C,113,14.2,12.0,11.0,17.3,20,2.2,12.2,1010.0,1000.3
1484C,113,12.2,0.0,7.9,16.6,07,1.1,5.6,1012.8,1009.8
1484C,113,13.8,0.6,7.7,20.0,17,1.7,9.7,1012.1,1008.5
1484C,113,17.2,0.2,14.4,19.9,18,2.2,11.1,1016.5,1008.5
1484C,113,15.0,0.0,10.0,20.1,33,1.9,6.4,1020.3,1015.7
1484C,113,13.2,0.0,7.8,18.7,01,0.6,5.3,1019.9,1013.8
1484C,113,13.7,0.0,8.5,18.9,06,1.1,5.3,1013.8,1010.9
1484C,113,13.6,0.0,7.9,19.3,06,1.9,6.7,1014.7,1012.0
1484C,113,11.6,0.0,6.9,16.3,04,0.8,6.7,1014.3,1010.2
1484C,113,11.3,19.6,6.9,15.7,16,2.5,13.3,1010.2,999.5
1484C,113,10.2,2.0,8.9,11.5,21,1.4,5.6,1000.1,993.9
1484C,113,12.2,0.0,8.8,15.6,08,1.4,7.5,997.4,992.4
1484C,113,13.5,0.0,8.9,18.1,06,1.4,5.3,997.9,993.6
1484C,113,12.0,0.8,6.6,17.3,14,1.9,5.6,993.7,988.7
1484C,113,13.4,0.0,10.1,16.6,08,1.4,4.7,1005.0,993.7
1484C,113,15.7,0.0,11.5,19.9,10,2.2,6.7,1010.4,1005.0
1484C,113,12.6,0.0,8.0,17.3,06,0.6,5.0,1011.5,1009.0
1484C,113,10.9,0.0,7.7,14.1,03,1.9,10.6,1009.3,1006.5
1484C,113,7.8,14.8,4.0,11.6,22,2.5,18.9,1007.2,989.5
1484C,113,5.9,13.0,2.9,8.9,26,1.4,16.4,990.7,986.0
1484C,113,5.6,5.6,2.3,9.0,33,2.2,10.0,1000.3,990.5
1484C,113,7.3,12.0,2.6,12.0,22,0.6,11.7,1000.8,996.3
1484C,113,10.5,18.6,8.3,12.7,28,4.2,15.0,998.3,996.1
1484C,113,7.8,3.4,4.3,11.4,30,1.1,8.3,1007.8,998.3
1484C,113,8.4,44.0,3.0,13.9,22,1.9,11.9,1008.6,1001.5
1484C,113,13.3,58.8,12.2,14.4,22,1.4,12.2,1001.9,997.7
1484C,113,13.2,12.4,11.8,14.7,21,5.0,14.2,1002.4,995.8
1484C,113,12.1,5.6,9.9,14.3,22,1.4,6.4,1005.5,1002.2
1484C,113,13.7,6.4,12.1,15.3,23,4.7,13.6,1002.4,995.5
1484C,113,10.8,8.2,9.1,12.5,22,1.9,13.9,997.2,993.6
1484C,113,9.7,82.2,7.5,11.9,16,3.3,16.1,1000.3,991.2
1484C,113,10.0,2.2,7.1,12.8,17,0.8,13.6,1006.9,989.8
1484C,113,10.0,0.2,6.7,13.2,15,1.9,8.3,1009.9,1006.9
1484C,113,11.7,17.0,10.9,12.5,14,5.0,17.5,1008.4,997.4
1484C,113,12.2,3.2,9.7,14.8,22,2.5,9.7,1007.7,999.8
1484C,113,11.6,57.8,9.7,13.5,14,2.8,10.3,1010.0,1007.4
1484C,113,14.1,7.6,13.2,15.0,99,2.2,10.3,1012.7,1009.5
1484C,113,14.0,30.8,12.4,15.6,18,5.0,13.3,1011.8,1006.4
1484C,113,9.2,0.4,5.3,13.2,21,1.7,8.6,1014.8,1006.2
1484C,113,7.2,0.0,3.1,11.3,05,2.5,8.9,1016.4,1014.0
1484C,113,7.8,0.0,4.2,11.5,02,2.5,9.7,1019.6,1015.3
1484C,113,6.2,0.0,1.5,10.8,04,1.4,5.8,1019.7,1012.1
1484C,113,6.6,19.6,1.7,11.5,21,4.4,17.5,1012.1,989.4
1484C,113,7.6,10.6,5.0,10.3,30,2.8,16.9,994.1,990.0
1484C,113,6.1,0.6,3.0,9.2,32,1.7,11.7,1004.1,993.0
1484C,113,5.2,13.4,2.0,8.5,99,1.4,4.2,1008.0,1004.1
1484C,113,6.8,5.8,3.6,10.1,21,1.7,12.2,1004.7,999.9
1484C,113,4.7,9.0,1.6,7.8,03,0.8,7.2,1004.8,1001.3
1484C,113,5.1,0,1.3,8.9,35,0.6,6.9,1008.2,1004.4
1484C,113,5.2,1.2,1.3,9.1,26,1.1,9.2,1007.7,1002.7
1484C,113,4.3,0.0,0.5,8.1,30,1.7,6.1,1002.7,999.4
1484C,113,3.9,0.0,-0.8,8.6,08,1.9,5.0,1001.7,998.6
1484C,113,4.4,0.0,-0.4,9.2,02,1.1,5.3,1002.0,999.4
1484C,113,4.2,0.0,-0.8,9.3,99,1.4,6.9,1002.2,999.8
1484C,113,3.9,0.0,-1.2,9.0,04,2.5,11.9,1001.7,997.5
1484C,113,4.6,0.0,0.9,8.4,33,3.6,14.4,998.7,995.6
1484C,113,7.6,0.0,4.7,10.5,05,3.9,15.3,1009.7,998.2
1484C,113,7.0,0.0,2.2,11.8,02,1.9,12.8,1015.3,1009.5
1484C,113,5.8,0.0,0.9,10.7,05,1.1,5.8,1018.6,1015.2
1484C,113,5.3,0.0,0.3,10.3,05,1.4,6.1,1019.3,1017.3
1484C,113,7.6,0.0,3.1,12.0,07,0.8,5.0,1019.1,1016.9
1484C,113,8.2,0.0,3.8,12.5,31,1.4,6.4,1018.1,1015.6
1484C,113,6.0,0.0,0.2,11.9,07,1.4,5.6,1017.9,1016.0
1484C,113,8.8,0.0,3.0,14.7,32,2.2,7.2,1018.7,1015.3
1484C,113,9.6,0.0,4.6,14.5,21,1.4,4.4,1015.3,1010.4
1484C,113,8.8,28.6,5.0,12.6,16,2.8,16.1,1010.6,992.5
1484C,113,11.2,35.6,9.2,13.3,16,4.7,19.2,994.3,984.9
1484C,113,12.0,38.0,9.5,14.5,18,5.0,16.4,995.3,984.5
1484C,113,10.4,9.4,8.0,12.8,24,1.7,20.0,1002.1,988.1
1484C,113,11.4,19.0,9.0,13.8,22,5.6,19.7,1001.8,991.2
1484C,113,10.8,22.6,8.7,12.9,21,1.4,10.3,1002.1,996.7
1484C,113,12.2,14.8,11.0,13.4,22,2.8,17.5,1005.5,994.9
1484C,113,13.3,15.3,12.4,14.2,22,1.1,5.3,1012.9,1005.3
1484C,113,13.6,2.0,12.8,14.5,23,0.8,7.8,1014.4,1011.4
1484C,113,13.3,5.6,12.5,14.1,16,2.8,8.6,1012.1,1007.9
1484C,113,12.6,13.0,11.9,13.3,21,3.6,15.6,1008.6,1000.1
1484C,113,11.0,30.0,9.2,12.9,22,5.8,16.1,1004.4,999.5
1484C,113,12.2,17.0,10.6,13.9,23,3.1,12.2,1004.3,1000.2
1484C,113,12.6,10.8,12.0,13.2,16,2.8,11.1,1005.1,1002.2
1484C,113,12.8,40.8,12.1,13.4,99,3.9,15.3,1002.7,993.7
1484C,113,12.2,9.4,8.7,15.7,19,3.6,15.0,997.2,994.3
1484C,113,10.8,1.6,7.9,13.8,19,0.8,5.8,997.2,994.5
1484C,113,8.8,0.2,5.6,11.9,33,2.5,10.3,996.7,991.5
1484C,113,7.6,0.0,3.8,11.5,34,3.1,12.2,999.3,991.5
1484C,113,6.8,36.0,2.0,11.6,26,2.5,15.8,999.2,986.2
1484C,113,9.8,36.4,8.2,11.4,24,3.3,12.8,991.7,986.2
1484C,113,9.5,21.2,7.6,11.4,22,4.7,17.5,988.8,982.2
1484C,113,9.4,5.8,5.5,13.2,24,1.7,9.7,1001.0,987.3
1484C,113,13.0,22.0,11.3,14.7,23,2.8,12.2,1001.7,1000.0
1484C,113,12.8,0.6,10.6,14.9,22,1.9,9.2,1011.2,1001.4
1484C,113,12.4,1.8,10.6,14.3,12,1.7,8.3,1012.3,1010.0
1484C,113,14.8,0.0,11.0,18.7,99,2.2,10.6,1011.4,1009.0
1484C,113,17.0,14.0,12.9,21.2,18,2.8,15.0,1011.4,1007.1
1484C,113,11.9,4.2,9.2,14.6,17,2.8,17.5,1010.8,1004.9
1484C,113,11.0,27.6,7.3,14.6,18,2.8,14.4,1010.1,997.8
1484C,113,11.6,0.2,9.2,14.0,22,2.8,16.7,1002.3,996.6
1484C,113,12.2,4.8,9.6,14.7,15,5.6,18.1,1001.4,990.3
1484C,113,12.0,37.2,8.6,15.3,14,4.4,21.7,991.9,985.3
1484C,113,9.4,0.2,5.5,13.3,23,2.2,6.1,1001.4,990.3
1484C,113,9.0,0.0,3.1,15.0,18,2.8,7.8,1009.2,1001.4
1484C,113,13.2,0,10.4,16.1,17,3.1,12.2,1013.7,1008.9
1484C,113,13.6,8.0,9.3,18.0,16,4.4,18.1,1013.1,1009.3
1484C,113,10.2,0.6,8.3,12.0,03,1.7,6.9,1015.6,1011.3
1484C,113,15.0,0.0,9.5,20.5,99,1.4,5.8,1015.4,1012.5
1484C,113,14.0,0.0,7.9,20.2,24,0.8,4.2,1014.2,1007.7
1484C,113,12.4,0.0,6.7,18.2,22,1.9,5.6,1007.7,1001.6
1484C,113,10.0,3.8,6.8,13.1,15,2.8,8.9,1005.6,1001.6
1484C,113,16.4,16.8,13.0,19.8,17,1.1,5.6,1007.0,1002.1
1484C,113,19.2,0.0,13.1,25.4,30,2.5,9.4,1005.4,1002.3
1484C,113,16.7,11.4,12.2,21.2,23,1.1,5.6,1006.3,1004.4
1484C,113,19.6,0,16.8,22.5,23,2.2,7.8,1007.1,1004.3
1484C,113,18.2,3.4,16.1,20.2,22,2.2,8.9,1006.9,1003.6
1484C,113,18.6,15.8,15.3,21.8,20,2.8,9.4,1003.6,997.7
1484C,113,18.3,0.0,14.4,22.2,99,2.5,8.3,1005.3,997.6
1484C,113,17.6,0.0,11.6,23.6,22,1.9,7.5,1005.4,1003.2
1484C,113,18.4,0.0,13.0,23.8,22,1.9,6.7,1004.8,1002.9
1484C,113,19.6,0.0,13.1,26.0,21,1.7,6.9,1005.2,1002.9
1484C,113,20.8,0.0,14.5,27.0,99,1.1,5.8,1004.3,1002.9
1484C,113,20.8,0.0,15.0,26.5,21,1.4,6.7,1007.8,1003.5
1484C,113,22.1,0.0,15.4,28.8,21,1.1,5.3,1007.7,1005.7
1484C,113,21.6,0.0,15.6,27.5,33,1.7,7.2,1007.2,1005.0
1484C,113,21.8,0.0,14.8,28.8,29,2.8,8.6,1008.6,1006.4
1484C,113,20.7,0.0,14.3,27.1,34,4.2,9.4,1011.1,1008.5
1484C,113,21.4,0.0,15.4,27.5,35,3.6,9.4,1010.8,1007.8
1484C,113,20.8,0.0,14.4,27.3,33,2.8,10.3,1009.0,1003.1
1484C,113,20.6,0.0,13.7,27.5,04,1.9,7.2,1004.4,999.7
1484C,113,18.1,0,13.2,23.0,22,1.9,7.5,1005.5,1000.7
1484C,113,19.7,0.4,15.6,23.8,22,1.4,5.3,1008.9,1004.8
1484C,113,22.3,0.0,14.9,29.7,31,1.4,6.7,1008.8,1004.4
1484C,113,25.7,0.0,17.4,34.0,31,2.5,7.2,1004.8,999.8
1484C,113,24.9,0.0,16.1,33.7,27,1.4,5.8,1000.1,996.7
1484C,113,19.7,0.0,15.2,24.2,23,2.2,8.1,1000.1,996.7
1484C,113,19.8,0.0,15.7,23.9,99,1.1,6.1,1002.5,999.4
1484C,113,19.8,0.0,15.3,24.2,23,1.9,8.9,1004.4,1000.8
1484C,113,18.8,0.0,14.6,23.1,22,1.7,6.7,1004.9,1003.8
1484C,113,19.8,0.0,16.8,22.8,22,1.1,5.6,1004.1,1001.8
1484C,113,19.8,0.0,15.4,24.2,99,1.4,5.8,1002.4,1000.4
1484C,113,20.4,9.8,14.5,26.2,22,2.2,6.9,1002.5,1000.1
1484C,113,20.7,0,16.7,24.7,22,1.7,6.9,1003.1,999.8
1484C,113,20.0,0.0,16.8,23.3,22,1.9,5.8,1005.6,1002.4
1484C,113,20.0,0.0,16.0,24.1,20,1.7,6.4,1005.3,1003.3
1484C,113,18.6,0.0,13.2,24.0,24,2.2,6.9,1003.7,1000.0
1484C,113,22.4,0.2,15.3,29.6,25,1.7,6.7,1000.9,998.9
1484C,113,22.5,12.8,18.9,26.1,21,1.4,8.3,1000.8,996.9
1484C,113,22.3,10.0,18.7,25.9,22,1.9,10.6,1000.8,997.7
1484C,113,20.4,5.8,18.4,22.4,23,2.5,8.9,1002.8,999.3
1484C,113,19.2,14.4,17.2,21.1,23,1.1,8.6,1004.7,1002.2
1484C,113,19.8,0.0,15.6,23.9,22,1.4,7.2,1006.7,1004.2
1484C,113,20.0,0.0,13.4,26.5,05,1.9,5.8,1006.2,1001.2
1484C,113,21.8,0.0,17.3,26.4,22,0.8,5.0,1001.2,997.0
1484C,113,22.4,28.2,17.5,27.2,17,1.7,7.2,998.6,995.5
1484C,113,20.8,0.6,15.8,25.7,22,1.4,6.4,998.1,994.8
1484C,113,21.0,0,17.0,25.0,99,1.4,6.4,1006.3,998.0
1484C,113,20.4,0.0,14.7,26.2,99,3.1,7.5,1006.8,1004.9
1484C,113,17.4,9.2,13.3,21.4,32,1.9,6.7,1006.3,1003.3
1484C,113,16.6,0.0,11.3,21.9,30,1.9,6.7,1009.7,1005.5
1484C,113,17.0,0.0,11.2,22.7,34,3.6,8.1,1011.2,1008.6
1484C,113,17.6,0.0,12.6,22.7,36,2.8,11.7,1013.5,1010.9
1484C,113,18.8,0.0,12.4,25.2,34,2.5,8.9,1013.0,1008.4
1484C,113,19.3,0.0,14.3,24.3,04,2.2,9.4,1009.6,1004.3
1484C,113,21.0,4.4,14.6,27.3,32,2.2,9.2,1005.5,1000.6
1484C,113,20.6,4.4,15.7,25.4,03,1.4,6.1,1002.1,998.1
1484C,113,18.4,0.0,15.2,21.6,25,1.7,8.6,1005.5,999.5
1484C,113,18.8,10.4,16.2,21.3,16,2.2,9.4,1007.6,1005.3
1484C,113,18.4,0.0,13.6,23.2,13,1.7,7.8,1010.5,1005.8
1484C,113,16.0,0,11.0,20.9,28,1.9,8.1,1014.7,1008.9
1484C,113,17.4,0.0,12.0,22.8,30,2.2,6.4,1016.2,1014.0
1484C,113,17.2,0.0,11.0,23.3,24,0.8,5.0,1014.5,1010.0
1484C,113,16.7,2.4,12.9,20.5,17,1.1,4.2,1010.3,1005.9
1484C,113,17.6,31.6,15.5,19.7,22,3.3,16.7,1005.9,990.0
1484C,113,14.8,4.2,11.0,18.7,30,1.7,11.7,1008.0,991.7
1484C,113,15.0,24.6,11.5,18.4,22,1.9,10.3,1008.9,1006.4
1484C,113,17.8,0.2,14.4,21.2,17,1.7,6.1,1012.1,1005.3
1484C,113,18.4,0.0,11.7,25.1,06,1.7,4.7,1012.2,1008.8
1484C,113,20.2,0.0,14.6,25.8,22,1.7,4.7,1009.0,1007.1
1484C,113,19.4,0.0,14.1,24.6,22,1.1,5.3,1007.3,1005.9
1484C,113,18.0,0.0,12.4,23.7,24,1.7,4.7,1007.3,1005.2
1484C,113,19.3,0.0,12.4,26.2,33,1.1,7.5,1007.1,1004.8
1484C,113,20.8,0.0,13.5,28.1,06,1.9,6.1,1006.5,1004.5
1484C,113,19.4,0.0,11.8,27.0,06,0.6,7.2,1006.2,1003.6
1484C,113,18.8,0.0,11.8,25.7,06,0.8,7.5,1006.4,1005.0
1484C,113,18.2,0.0,12.2,24.1,06,0.8,5.8,1007.7,1005.5
1484C,113,15.6,0.0,9.6,21.7,06,1.4,5.6,1008.6,1005.9
1484C,113,16.3,6.0,13.7,18.9,17,1.4,7.5,1006.0,1002.2
1484C,113,19.4,16.0,15.7,23.0,19,1.1,5.0,1005.9,1002.3
1484C,113,19.5,0.2,15.6,23.4,22,1.7,6.7,1008.2,1005.9
1484C,113,20.8,10.8,15.0,26.7,17,1.9,11.1,1007.5,1005.2
1484C,113,18.4,2.8,15.2,21.6,23,2.5,13.1,1008.8,1005.0
1484C,113,14.3,0.0,10.7,17.9,26,1.4,6.1,1010.6,1008.4
1484C,113,14.3,0.0,9.3,19.3,34,1.4,7.8,1011.2,1008.8
1484C,113,12.6,0.0,8.2,17.1,06,0.8,4.7,1009.6,1008.1
1484C,113,12.3,3.2,8.5,16.1,05,1.4,5.8,1010.8,1008.5
1484C,113,15.2,0,10.6,19.7,06,1.7,4.7,1010.9,1008.9
1484C,113,14.9,0.0,8.7,21.1,06,1.1,5.0,1010.4,1008.7
1484C,113,15.9,0.0,10.1,21.7,07,1.4,6.1,1009.0,1004.2
1484C,113,14.0,39.4,9.3,18.7,16,3.3,14.2,1004.3,993.8
1484C,113,15.5,16.6,12.8,18.2,22,2.2,13.3,995.7,980.5
1484C,113,16.2,28.2,14.0,18.5,29,1.9,9.7,994.0,982.8
1484C,113,15.6,7.6,12.8,18.5,22,2.2,13.6,1000.6,991.3
1484C,113,13.3,2.4,9.4,17.2,23,1.7,10.3,1003.8,1000.6
1484C,113,12.2,17.8,8.5,15.9,23,1.9,10.6,1002.3,995.9
1484C,113,10.2,8.6,6.1,14.3,34,1.1,6.7,1003.0,998.2
1484C,113,10.0,0,5.2,14.8,31,1.9,9.7,1012.1,1002.9
1484C,113,10.5,0.0,6.0,15.0,99,1.9,8.3,1016.8,1012.0
1484C,113,10.6,0.0,5.4,15.8,26,1.1,5.8,1017.9,1015.4
1484C,113,11.0,0.0,4.3,17.7,33,1.9,7.2,1016.4,1011.5
1484C,113,14.8,0.0,9.9,19.6,05,1.1,6.7,1011.9,1007.7
1484C,113,15.2,0.0,10.0,20.3,28,1.4,5.0,1007.7,1004.0
1484C,113,13.8,0.0,8.2,19.5,08,0.8,5.0,1006.5,1003.7
1484C,113,12.6,0.0,7.5,17.7,06,1.9,6.1,1007.5,1005.1
1484C,113,11.3,0.0,5.0,17.6,29,0.8,6.4,1007.7,1005.3
1484C,113,12.3,0.0,6.1,18.5,06,0.8,4.2,1008.1,1006.1
1484C,113,11.7,0.0,5.0,18.4,06,1.4,4.2,1008.4,1005.8
1484C,113,13.0,0.0,7.5,18.5,04,1.7,9.7,1010.1,1008.1
1484C,113,13.2,0.0,8.8,17.6,33,1.7,8.3,1010.4,1007.1
1484C,113,13.3,0.0,9.0,17.6,01,2.8,9.2,1011.7,1008.8
1484C,113,11.8,0.0,6.1,17.6,05,1.9,5.8,1012.2,1009.6
1484C,113,14.9,0.0,9.4,20.4,07,1.1,5.3,1010.9,1006.8
1484C,113,15.2,0.0,10.3,20.1,05,0.6,5.0,1007.4,1004.8
1484C,113,12.4,0.0,7.8,17.0,99,2.2,5.8,1005.4,1002.4
1484C,113,8.8,0.0,6.3,11.3,35,3.1,11.1,1003.6,1000.7
1484C,113,10.4,0.0,6.3,14.5,05,3.1,11.9,1004.8,1000.9
1484C,113,9.6,4.0,7.4,11.9,32,1.7,9.7,1006.3,1003.8
1484C,113,9.8,0.4,6.4,13.1,04,1.7,8.9,1004.2,998.5
1484C,113,9.2,1.2,6.0,12.4,36,2.2,9.2,1006.2,1000.8
1484C,113,7.6,3.4,4.2,11.1,36,3.9,14.7,1007.9,998.9
1484C,113,6.0,4.2,2.1,9.9,05,0.3,5.3,1010.1,1007.4
1484C,113,10.2,1.0,7.6,12.9,30,0.6,6.1,1011.9,1009.2
1484C,113,10.8,2.6,6.9,14.8,06,1.1,4.2,1014.8,1011.8
1484C,113,10.8,9.0,8.7,12.8,30,1.4,6.4,1013.5,1005.8
1484C,113,8.4,0,5.2,11.7,35,2.2,9.7,1013.7,1005.2
1484C,113,8.8,23.6,5.4,12.2,17,1.4,6.9,1014.3,1010.1
1484C,113,11.7,0.2,8.6,14.8,21,1.7,11.4,1014.6,1007.2
1484C,113,9.9,0.6,7.7,12.1,34,1.4,8.3,1015.5,1013.3
1484C,113,10.7,53.0,9.1,12.3,99,0.6,3.6,1015.3,1009.0
1484C,113,11.0,31.4,7.3,14.6,22,4.2,18.1,1009.0,997.4
1484C,113,8.8,9.8,6.4,11.1,26,2.2,13.6,1011.0,1001.2
1484C,113,10.6,11.4,8.1,13.1,24,1.7,13.9,1012.3,1009.6
1484C,113,12.7,1.3,10.7,14.7,32,3.1,10.6,1013.5,1008.2
1484C,113,12.0,0.6,9.0,15.0,05,0.6,2.8,1014.7,1012.7
1484C,113,10.6,0.0,6.4,14.7,04,0.8,5.0,1013.1,1008.7
1484C,113,13.0,0.0,8.3,17.7,21,1.4,5.8,1011.2,1006.8
1484C,113,12.4,0.0,7.4,17.3,06,1.4,5.8,1012.8,1010.1
1484C,113,11.4,0.0,6.1,16.6,06,1.1,5.8,1011.2,1009.1
1484C,113,11.4,0.0,6.8,16.1,05,0.6,6.4,1011.3,1009.1
1484C,113,10.4,0.0,5.2,15.7,05,1.9,6.4,1012.5,1010.5
1484C,113,9.9,0.0,5.2,14.6,06,1.7,6.9,1012.9,1010.9
1484C,113,10.4,0.0,5.3,15.6,04,1.4,5.0,1011.4,1003.6
1484C,113,13.4,6.4,10.7,16.0,10,1.9,6.1,1003.7,1000.5
1484C,113,16.0,0.0,12.0,20.1,13,2.5,10.8,1001.8,997.9
1484C,113,15.5,23.4,13.7,17.3,18,2.8,11.7,1001.9,998.6
1484C,113,14.7,3.4,12.8,16.6,14,1.4,12.2,1000.9,996.2
